Order_ID,Date,Campaign_ID,Order_Value,Status,RTO_Reason,Shipping_Cost,Customer_City,Payment_Method
ORD_35676,2025-01-21,CMP_009,973.46,cancelled,,67.44,Ahmedabad,COD
ORD_35677,2025-01-21,CMP_015,797.38,DELIVERED,,79.58,Kolkata,Prepaid
ORD_35678,2025-01-21,CMP_015,1207.33,delivered,,74.0,Ahmedabad,COD
ORD_35679,2025-01-21,CMP_015,1842.15,DELIVERED,,58.11,Kolkata,COD
ORD_35680,2025-01-21,CMP_015,3712.46,Cancelled,,57.4,Mumbai,COD
ORD_35681,2025-01-21,CMP_015,934.2,Return to Origin,Customer Not Reachable,54.82,Kolkata,COD
ORD_35682,2025-01-21,CMP_015,890.55,Cancel,,43.47,Jaipur,COD
ORD_35683,2025-01-21,CMP_015,836.83,Dlvrd,,79.07,Delhi,COD
ORD_35684,2025-01-21,CMP_015,859.0,Delivered,,49.99,Hyderabad,Prepaid
ORD_35685,2025-01-21,CMP_015,631.71,Cancelled,,50.96,Delhi,COD
ORD_35686,2025-01-21,CMP_015,1906.28,Cancelled,,79.65,Ahmedabad,COD
ORD_35687,2025-01-21,CMP_015,1013.35,Cancel,,41.25,Kolkata,COD
ORD_35688,2025-01-21,CMP_015,2498.54,Dlvrd,,47.41,Chennai,Prepaid
ORD_35689,2025-01-21,CMP_015,1921.87,Dlvrd,,47.02,Pune,COD
ORD_35690,2025-01-21,CMP_015,4741.56,Delivered,,49.75,Jaipur,COD
ORD_35691,2025-01-21,CMP_015,860.03,Dlvrd,,68.17,Kolkata,Prepaid
ORD_35692,2025-01-21,CMP_015,4372.43,cancelled,,52.69,Bangalore,COD
ORD_35693,2025-01-21,CMP_015,1377.81,Delivered,,70.06,Ahmedabad,COD
ORD_35694,2025-01-21,CMP_015,1784.72,DELIVERED,,59.63,Ahmedabad,COD
ORD_35695,2025-01-21,CMP_015,2985.66,CANCELLED,,55.85,Jaipur,COD
ORD_35696,2025-01-21,CMP_015,1266.27,Delivered,,59.17,Ahmedabad,COD
ORD_35697,2025-01-21,CMP_015,1935.88,Cancelled,,73.0,Ahmedabad,Prepaid
ORD_35698,2025-01-21,CMP_015,981.41,Delivered,,70.32,Hyderabad,Prepaid
ORD_35699,2025-01-21,CMP_015,1384.55,DELIVERED,,48.92,Jaipur,COD
ORD_35700,2025-01-21,CMP_015,3566.51,Dlvrd,,76.83,Bangalore,COD
ORD_35701,2025-01-21,CMP_015,1035.1,delivered,,45.42,Bangalore,COD
ORD_35702,2025-01-21,CMP_015,2982.44,DELIVERED,,42.01,Mumbai,COD
ORD_35703,2025-01-21,CMP_015,2009.48,cancelled,,49.3,Bangalore,Prepaid
ORD_35704,2025-01-21,CMP_015,4590.32,DELIVERED,,58.48,Pune,Prepaid
ORD_35705,2025-01-21,CMP_015,3566.63,Delivered,,65.31,Lucknow,Prepaid
ORD_35706,2025-01-21,CMP_015,3514.75,DELIVERED,,79.92,Lucknow,COD
ORD_35707,2025-01-21,CMP_015,1414.21,delivered,,58.69,Mumbai,COD
ORD_35708,2025-01-21,CMP_015,1660.24,delivered,,75.42,Mumbai,Prepaid
ORD_35709,2025-01-21,CMP_015,1167.05,DELIVERED,,75.43,Hyderabad,COD
ORD_35710,2025-01-21,CMP_015,4788.2,DELIVERED,,47.51,Bangalore,Prepaid
ORD_35711,2025-01-21,CMP_015,536.93,delivered,,71.6,Hyderabad,COD
ORD_35712,2025-01-21,CMP_015,915.6,Dlvrd,,69.29,Ahmedabad,COD
ORD_35713,2025-01-21,CMP_015,1010.13,Dlvrd,,67.49,Bangalore,COD
ORD_35714,2025-01-21,CMP_015,4516.86,Returned,Customer Refused,59.01,Jaipur,COD
ORD_35715,2025-01-21,CMP_015,1148.4,delivered,,51.69,Delhi,Prepaid
ORD_35716,2025-01-21,CMP_015,4427.69,DELIVERED,,65.36,Pune,COD
ORD_35717,2025-01-21,CMP_015,1026.36,delivered,,77.2,Chennai,Prepaid
ORD_35718,2025-01-21,CMP_015,1068.45,Dlvrd,,62.91,Pune,COD
ORD_35719,2025-01-21,CMP_015,1026.51,CANCELLED,,47.81,Jaipur,COD
ORD_35720,2025-01-21,CMP_015,2735.31,delivered,,55.24,Lucknow,COD
ORD_35721,2025-01-21,CMP_015,626.73,Delivered,,45.87,Jaipur,COD
ORD_35722,2025-01-21,CMP_015,2994.62,delivered,,54.47,Lucknow,Prepaid
ORD_35723,2025-01-21,CMP_015,908.6,CANCELLED,,42.57,Hyderabad,COD
ORD_35724,2025-01-21,CMP_015,1997.47,Dlvrd,,56.3,Bangalore,Prepaid
ORD_35725,2025-01-21,CMP_015,1291.9,Returned,Wrong Address,51.56,Mumbai,Prepaid
ORD_35726,2025-01-21,CMP_015,1291.32,Delivered,,40.9,Delhi,COD
ORD_35727,2025-01-21,CMP_015,1198.56,Cancel,,47.42,Ahmedabad,COD
ORD_35728,2025-01-21,CMP_015,4108.24,CANCELLED,,64.9,Bangalore,COD
ORD_35729,2025-01-21,CMP_015,2900.72,Cancelled,,79.05,Lucknow,Prepaid
ORD_35730,2025-01-21,CMP_015,947.43,Dlvrd,,42.93,Bangalore,Prepaid
ORD_35731,2025-01-21,CMP_015,1570.42,DELIVERED,,52.75,Pune,COD
ORD_35732,2025-01-21,CMP_015,829.54,Delivered,,41.99,Mumbai,COD
ORD_35733,2025-01-21,CMP_015,1458.84,RTO,Customer Refused,54.15,Lucknow,COD
ORD_35734,2025-01-21,CMP_015,1506.3,rto,Customer Changed Mind,41.78,Jaipur,COD
ORD_35735,2025-01-21,CMP_015,1066.93,Delivered,,56.95,Ahmedabad,COD
ORD_35736,2025-01-21,CMP_015,1685.39,Cancel,,77.29,Mumbai,Prepaid
ORD_35737,2025-01-21,CMP_015,3487.68,CANCELLED,,41.31,Chennai,COD
ORD_35738,2025-01-21,CMP_015,935.72,Dlvrd,,59.62,Chennai,Prepaid
ORD_35739,2025-01-21,CMP_015,538.42,CANCELLED,,52.71,Pune,COD
ORD_35740,2025-01-21,CMP_015,3817.39,DELIVERED,,71.92,Chennai,COD
ORD_35741,2025-01-21,CMP_001,4679.79,Delivered,,62.88,Kolkata,COD
ORD_35742,2025-01-21,CMP_001,1827.42,DELIVERED,,71.76,Jaipur,COD
ORD_35743,2025-01-21,CMP_001,1631.56,rto,Customer Changed Mind,61.18,Mumbai,COD
ORD_35744,2025-01-21,CMP_001,508.8,RTO,Fake Order,68.75,Delhi,COD
ORD_35745,2025-01-21,CMP_001,1412.43,Cancelled,,64.07,Kolkata,COD
ORD_35746,2025-01-21,CMP_001,1825.33,delivered,,64.98,Delhi,COD
ORD_35747,2025-01-21,CMP_001,611.22,Dlvrd,,59.93,Pune,COD
ORD_35748,2025-01-21,CMP_001,1556.77,Return to Origin,Customer Not Reachable,45.47,Bangalore,Prepaid
ORD_35749,2025-01-21,CMP_001,3286.58,Cancel,,70.52,Lucknow,Prepaid
ORD_35750,2025-01-21,CMP_001,4601.57,delivered,,78.82,Delhi,COD
ORD_35751,2025-01-21,CMP_001,1029.12,delivered,,42.86,Delhi,COD
ORD_35752,2025-01-21,CMP_001,1563.04,DELIVERED,,56.97,Jaipur,Prepaid
ORD_35753,2025-01-21,CMP_001,3778.74,cancelled,,47.26,Jaipur,COD
ORD_35754,2025-01-21,CMP_001,2859.12,delivered,,49.64,Pune,COD
ORD_35755,2025-01-21,CMP_001,1081.84,cancelled,,66.92,Ahmedabad,Prepaid
ORD_35756,2025-01-21,CMP_001,1251.59,delivered,,45.53,Lucknow,COD
ORD_35757,2025-01-21,CMP_001,891.71,delivered,,55.44,Chennai,COD
ORD_35758,2025-01-21,CMP_001,4509.84,CANCELLED,,59.01,Kolkata,COD
ORD_35759,2025-01-21,CMP_001,3224.31,delivered,,54.14,Jaipur,COD
ORD_35760,2025-01-21,CMP_001,640.88,Cancelled,,79.48,Lucknow,COD
ORD_35761,2025-01-21,CMP_001,2015.78,DELIVERED,,47.09,Ahmedabad,COD
ORD_35762,2025-01-21,CMP_001,1681.64,Dlvrd,,56.98,Chennai,COD
ORD_35763,2025-01-21,CMP_001,1606.59,Dlvrd,,72.6,Delhi,COD
ORD_35764,2025-01-21,CMP_001,1029.59,Cancelled,,53.5,Mumbai,Prepaid
ORD_35765,2025-01-21,CMP_001,3318.0,delivered,,48.42,Lucknow,COD
ORD_35766,2025-01-21,CMP_001,747.66,cancelled,,45.06,Kolkata,Prepaid
ORD_35767,2025-01-21,CMP_001,4917.75,DELIVERED,,72.39,Mumbai,Prepaid
ORD_35768,2025-01-21,CMP_001,1245.37,delivered,,63.3,Hyderabad,Prepaid
ORD_35769,2025-01-21,CMP_001,1645.95,delivered,,75.21,Pune,COD
ORD_35770,2025-01-21,CMP_001,1830.56,Cancel,,49.35,Chennai,COD
ORD_35771,2025-01-21,CMP_001,2223.79,Delivered,,74.29,Pune,COD
ORD_35772,2025-01-21,CMP_001,1554.96,Dlvrd,,67.31,Lucknow,COD
ORD_35773,2025-01-21,CMP_001,1255.18,Delivered,,43.33,Chennai,COD
ORD_35774,2025-01-21,CMP_001,1851.18,delivered,,44.73,Delhi,Prepaid
ORD_35775,2025-01-21,CMP_001,1941.32,cancelled,,57.6,Bangalore,COD
ORD_35776,2025-01-21,CMP_001,2909.09,Delivered,,53.33,Pune,COD
ORD_35777,2025-01-21,CMP_001,-664.0,Dlvrd,,59.89,Mumbai,COD
ORD_35778,2025-01-21,CMP_001,553.65,Cancelled,,75.34,Lucknow,COD
ORD_35779,2025-01-21,CMP_001,1261.96,delivered,,63.71,Jaipur,Prepaid
ORD_35780,2025-01-21,CMP_001,3894.32,Dlvrd,,47.97,Hyderabad,COD
ORD_35781,2025-01-21,CMP_001,2119.59,Dlvrd,,66.5,Jaipur,Prepaid
ORD_35782,2025-01-21,CMP_001,744.99,delivered,,74.72,Chennai,COD
ORD_35783,2025-01-21,CMP_001,1393.43,Delivered,,60.31,Bangalore,COD
ORD_35784,2025-01-21,CMP_001,4199.11,Delivered,,74.89,Ahmedabad,Prepaid
ORD_35785,2025-01-21,CMP_001,1044.74,Cancel,,62.57,Kolkata,COD
ORD_35786,2025-01-21,CMP_001,1245.51,CANCELLED,,70.56,Lucknow,Prepaid
ORD_35787,2025-01-21,CMP_001,1357.38,CANCELLED,,77.6,Bangalore,COD
ORD_35788,2025-01-21,CMP_001,4487.8,DELIVERED,,79.81,Bangalore,Prepaid
ORD_35789,2025-01-21,CMP_001,1681.1,Cancelled,,65.7,Chennai,COD
ORD_35790,2025-01-21,CMP_001,2114.25,CANCELLED,,44.19,Mumbai,COD
ORD_35791,2025-01-21,CMP_001,1005.59,Delivered,,57.56,Delhi,COD
ORD_35792,2025-01-21,CMP_001,3552.6,delivered,,48.5,Bangalore,Prepaid
ORD_35793,2025-01-21,CMP_001,1752.12,Delivered,,47.64,Jaipur,COD
ORD_35794,2025-01-21,CMP_001,1086.67,Cancel,,67.69,Chennai,COD
ORD_35795,2025-01-21,CMP_001,532.22,DELIVERED,,58.14,Hyderabad,COD
ORD_35796,2025-01-21,CMP_001,835.36,CANCELLED,,70.09,Ahmedabad,COD
ORD_35797,2025-01-21,CMP_001,965.01,Cancelled,,74.22,Chennai,COD
ORD_35798,2025-01-21,CMP_001,1322.72,cancelled,,70.83,Chennai,Prepaid
ORD_35799,2025-01-21,CMP_001,1337.7,delivered,,47.39,Mumbai,COD
ORD_35800,2025-01-21,CMP_001,1435.93,Delivered,,40.27,Lucknow,COD
ORD_35801,2025-01-21,CMP_001,1783.85,Delivered,,52.09,Delhi,COD
ORD_35802,2025-01-21,CMP_001,1472.4,Dlvrd,,43.22,Jaipur,COD
ORD_35803,2025-01-21,CMP_001,611.45,delivered,,49.62,Lucknow,COD
ORD_35804,2025-01-21,CMP_001,3098.89,Dlvrd,,51.71,Lucknow,COD
ORD_35805,2025-01-21,CMP_001,1409.94,Delivered,,50.7,Kolkata,Prepaid
ORD_35806,2025-01-21,CMP_010,1439.93,DELIVERED,,70.76,Kolkata,COD
ORD_35807,2025-01-21,CMP_010,2797.79,delivered,,58.89,Delhi,Prepaid
ORD_35808,2025-01-21,CMP_010,1134.71,cancelled,,40.31,Ahmedabad,Prepaid
ORD_35809,2025-01-21,CMP_010,2460.27,Delivered,,43.07,Lucknow,Prepaid
ORD_35810,21/01/2025,CMP_010,3983.34,delivered,,62.84,Lucknow,Prepaid
ORD_35811,2025-01-21,CMP_010,1350.92,Return to Origin,Customer Refused,67.66,Chennai,COD
ORD_35812,2025-01-21,CMP_010,1986.64,Dlvrd,,40.8,Delhi,Prepaid
ORD_35813,2025-01-21,CMP_010,2361.5,delivered,,49.57,Kolkata,Prepaid
ORD_35814,2025-01-21,CMP_010,882.29,DELIVERED,,63.97,Kolkata,COD
ORD_35815,2025-01-21,CMP_010,4067.83,delivered,,46.39,Lucknow,COD
ORD_35816,2025-01-21,CMP_010,948.94,Cancel,,42.87,Mumbai,COD
ORD_35817,2025-01-21,CMP_010,1776.66,delivered,,65.02,Lucknow,COD
ORD_35818,2025-01-21,CMP_010,1980.02,Cancel,,54.49,Ahmedabad,COD
ORD_35819,2025-01-21,CMP_010,797.91,Delivered,,47.47,Ahmedabad,Prepaid
ORD_35820,2025-01-21,CMP_010,2195.64,DELIVERED,,56.07,Delhi,Prepaid
ORD_35821,2025-01-21,CMP_010,899.26,cancelled,,73.73,Jaipur,Prepaid
ORD_35822,2025-01-21,CMP_010,3869.91,delivered,,53.49,Hyderabad,Prepaid
ORD_35823,2025-01-21,CMP_010,1387.95,cancelled,,74.08,Pune,COD
ORD_35824,2025-01-21,CMP_010,1809.33,Dlvrd,,64.21,Lucknow,COD
ORD_35825,2025-01-21,CMP_010,4270.95,Delivered,,42.86,Kolkata,Prepaid
ORD_35826,2025-01-21,CMP_010,1583.31,cancelled,,45.96,Lucknow,COD
ORD_35827,2025-01-21,CMP_010,1910.99,Dlvrd,,43.16,Delhi,Prepaid
ORD_35828,2025-01-21,CMP_010,3439.69,DELIVERED,,72.57,Pune,Prepaid
ORD_35829,2025-01-21,CMP_010,766.07,Cancel,,64.2,Bangalore,COD
ORD_35830,2025-01-21,CMP_010,1731.71,Delivered,,56.21,Kolkata,COD
ORD_35831,2025-01-21,CMP_010,1538.42,delivered,,48.2,Lucknow,COD
ORD_35832,2025-01-21,CMP_010,1071.18,delivered,,55.74,Ahmedabad,COD
ORD_35833,2025-01-21,CMP_010,1366.68,Delivered,,79.4,Jaipur,COD
ORD_35834,2025-01-21,CMP_010,784.96,Delivered,,47.31,Ahmedabad,Prepaid
ORD_35835,2025-01-21,CMP_010,2937.38,DELIVERED,,55.33,Chennai,Prepaid
ORD_35836,2025-01-21,CMP_010,1983.52,Delivered,,53.74,Bangalore,COD
ORD_35837,2025-01-21,CMP_010,832.27,delivered,,55.46,Kolkata,Prepaid
ORD_35838,2025-01-21,CMP_010,1653.14,delivered,,51.72,Chennai,Prepaid
ORD_35839,2025-01-21,CMP_010,1664.34,DELIVERED,,68.6,Ahmedabad,COD
ORD_35840,2025-01-21,CMP_010,1008.38,CANCELLED,,65.73,Jaipur,COD
ORD_35841,2025-01-21,CMP_010,1838.6,Cancel,,50.94,Hyderabad,COD
ORD_35842,2025-01-21,CMP_010,1684.05,delivered,,50.03,Ahmedabad,COD
ORD_35843,2025-01-21,CMP_010,4747.45,DELIVERED,,70.75,Ahmedabad,Prepaid
ORD_35844,2025-01-21,CMP_010,2492.77,Delivered,,77.73,Chennai,Prepaid
ORD_35845,2025-01-21,CMP_010,1137.55,Dlvrd,,41.05,Ahmedabad,COD
ORD_35846,2025-01-21,CMP_010,3772.2,cancelled,,45.33,Delhi,COD
ORD_35847,2025-01-21,CMP_010,4209.03,DELIVERED,,69.32,Mumbai,COD
ORD_35848,2025-01-21,CMP_010,4142.82,Delivered,,44.72,Mumbai,Prepaid
ORD_35849,2025-01-21,CMP_010,3516.37,Dlvrd,,56.11,Delhi,COD
ORD_35850,2025-01-21,CMP_010,1066.79,Cancel,,44.67,Jaipur,Prepaid
ORD_35851,2025-01-21,CMP_010,1318.79,Cancelled,,71.55,Lucknow,COD
ORD_35852,2025-01-21,CMP_010,1425.83,Cancel,,40.1,Kolkata,Prepaid
ORD_35853,2025-01-21,CMP_010,1023.9,DELIVERED,,55.22,Lucknow,COD
ORD_35854,2025-01-21,CMP_010,1397.42,Cancelled,,78.52,Jaipur,COD
ORD_35855,2025-01-21,CMP_010,3895.69,Dlvrd,,40.83,Jaipur,Prepaid
ORD_35856,2025-01-21,CMP_010,3120.09,Delivered,,61.36,Kolkata,COD
ORD_35857,2025-01-21,CMP_010,2342.7,delivered,,55.23,Chennai,COD
ORD_35858,2025-01-21,CMP_010,1433.56,DELIVERED,,42.1,Ahmedabad,COD
ORD_35859,2025-01-21,CMP_010,745.07,Dlvrd,,58.86,Lucknow,Prepaid
ORD_35860,2025-01-21,CMP_007,1084.69,Dlvrd,,61.85,Delhi,Prepaid
ORD_35861,2025-01-21,CMP_007,2143.99,RTO,Customer Changed Mind,41.07,Kolkata,COD
ORD_35862,2025-01-21,CMP_007,2938.48,CANCELLED,,52.49,Lucknow,COD
ORD_35863,2025-01-21,CMP_007,1266.58,Dlvrd,,74.41,Delhi,Prepaid
ORD_35864,2025-01-21,CMP_007,1367.96,Cancel,,69.23,Chennai,COD
ORD_35865,2025-01-21,CMP_007,2604.88,cancelled,,50.22,Ahmedabad,COD
ORD_35866,2025-01-21,CMP_007,2962.1,Cancel,,55.39,Chennai,COD
ORD_35867,2025-01-21,CMP_007,1885.26,Returned,Product Damaged,55.16,Lucknow,COD
ORD_35868,2025-01-21,CMP_007,1678.16,Cancelled,,57.08,Ahmedabad,COD
ORD_35869,2025-01-21,CMP_007,3450.3,Cancelled,,62.97,Jaipur,Prepaid
ORD_35870,2025-01-21,CMP_007,1185.83,Dlvrd,,42.71,Delhi,COD
ORD_35871,2025-01-21,CMP_007,2957.26,Cancelled,,69.41,Delhi,COD
ORD_35872,2025-01-21,CMP_007,1234.93,Delivered,,62.24,Kolkata,COD
ORD_35873,2025-01-21,CMP_007,664.22,Delivered,,41.14,Jaipur,COD
ORD_35874,2025-01-21,CMP_007,1031.79,RTO,Customer Changed Mind,59.59,Chennai,Prepaid
ORD_35875,2025-01-21,CMP_007,1341.11,RTO,Fake Order,66.41,Lucknow,COD
ORD_35876,2025-01-21,CMP_007,1035.69,Cancelled,,40.62,Pune,COD
ORD_35877,2025-01-21,CMP_007,1643.7,cancelled,,52.37,Kolkata,COD
ORD_35878,2025-01-21,CMP_007,685.37,rto,Customer Changed Mind,59.75,Mumbai,Prepaid
ORD_35879,2025-01-21,CMP_007,1661.25,RTO,Product Damaged,40.42,Mumbai,COD
ORD_35880,2025-01-21,CMP_007,1613.56,rto,Customer Not Reachable,68.01,Hyderabad,COD
ORD_35881,21/01/2025,CMP_007,1004.34,cancelled,,75.74,Lucknow,Prepaid
ORD_35882,2025-01-21,CMP_007,530.15,delivered,,72.22,Pune,COD
ORD_35883,2025-01-21,CMP_007,2898.25,Delivered,,46.33,Delhi,Prepaid
ORD_35884,2025-01-21,CMP_007,3039.87,Cancel,,53.62,Lucknow,Prepaid
ORD_35885,2025-01-21,CMP_007,4983.5,Dlvrd,,48.32,Bangalore,COD
ORD_35886,2025-01-21,CMP_007,1736.66,Cancelled,,57.66,Kolkata,COD
ORD_35887,2025-01-21,CMP_007,854.58,delivered,,58.67,Kolkata,COD
ORD_35888,2025-01-21,CMP_006,2099.01,delivered,,79.55,Hyderabad,COD
ORD_35889,2025-01-21,CMP_006,3133.18,Dlvrd,,53.13,Chennai,COD
ORD_35890,2025-01-21,CMP_006,1086.86,delivered,,78.47,Ahmedabad,COD
ORD_35891,2025-01-21,CMP_006,769.89,DELIVERED,,40.45,Pune,Prepaid
ORD_35892,2025-01-21,CMP_006,1173.88,CANCELLED,,43.73,Kolkata,COD
ORD_35893,2025-01-21,CMP_006,1812.29,Dlvrd,,71.74,Lucknow,Prepaid
ORD_35894,2025-01-21,CMP_006,2396.93,delivered,,67.22,Delhi,COD
ORD_35895,2025-01-21,CMP_006,1819.82,Cancelled,,62.83,Ahmedabad,COD
ORD_35896,2025-01-21,CMP_006,4746.88,CANCELLED,,67.35,Bangalore,Prepaid
ORD_35897,2025-01-21,CMP_006,4133.46,CANCELLED,,77.67,Jaipur,COD
ORD_35898,2025-01-21,CMP_006,664.97,Cancelled,,43.57,Delhi,COD
ORD_35899,2025-01-21,CMP_006,3375.02,Cancelled,,42.79,Hyderabad,COD
ORD_35900,2025-01-21,CMP_006,2525.89,cancelled,,40.8,Kolkata,COD
ORD_35901,2025-01-21,CMP_006,739.02,CANCELLED,,53.62,Pune,Prepaid
ORD_35902,2025-01-21,CMP_006,1987.41,Dlvrd,,60.88,Lucknow,Prepaid
ORD_35903,2025-01-21,CMP_006,2602.57,Cancel,,51.59,Ahmedabad,COD
ORD_35904,2025-01-21,CMP_006,1742.89,Delivered,,43.57,Pune,COD
ORD_35905,2025-01-21,CMP_006,1749.86,Delivered,,53.09,Hyderabad,COD
ORD_35906,2025-01-21,CMP_006,1029.89,Delivered,,56.53,Ahmedabad,COD
ORD_35907,2025-01-21,CMP_006,2873.5,Dlvrd,,70.73,Chennai,COD
ORD_35908,2025-01-21,CMP_006,2057.9,delivered,,59.02,Kolkata,Prepaid
ORD_35909,21/01/2025,CMP_006,4415.49,delivered,,53.15,Chennai,Prepaid
ORD_35910,2025-01-21,CMP_006,746.19,Cancelled,,67.93,Chennai,COD
ORD_35911,2025-01-21,CMP_006,684.45,DELIVERED,,53.14,Kolkata,COD
ORD_35912,2025-01-21,CMP_006,2539.2,Cancel,,51.33,Kolkata,COD
ORD_35913,2025-01-21,CMP_006,1387.04,delivered,,68.05,Delhi,Prepaid
ORD_35914,2025-01-21,CMP_006,826.04,Cancelled,,52.31,Jaipur,Prepaid
ORD_35915,2025-01-21,CMP_006,4863.09,cancelled,,62.62,Pune,COD
ORD_35916,2025-01-21,CMP_006,2168.99,Dlvrd,,55.5,Bangalore,Prepaid
ORD_35917,2025-01-21,CMP_006,1321.72,Cancelled,,74.2,Hyderabad,COD
ORD_35918,2025-01-21,CMP_006,922.83,Dlvrd,,54.33,Pune,COD
ORD_35919,2025-01-21,CMP_006,1226.12,Delivered,,64.76,Jaipur,COD
ORD_35920,2025-01-21,CMP_008 ,4892.6,CANCELLED,,64.69,Delhi,COD
ORD_35921,2025-01-21,CMP_002,4589.21,Delivered,,78.36,Pune,Prepaid
ORD_35922,2025-01-21,CMP_002,1125.55,Returned,Customer Not Reachable,79.9,Chennai,Prepaid
ORD_35923,2025-01-21,CMP_002,2370.76,rto,Customer Changed Mind,52.05,Pune,COD
ORD_35924,2025-01-21,CMP_002,1688.31,CANCELLED,,63.5,Bangalore,Prepaid
ORD_35925,2025-01-21,CMP_002,1311.78,Cancelled,,50.96,Pune,Prepaid
ORD_35926,2025-01-21,CMP_002,2416.83,Return to Origin,Customer Changed Mind,73.02,Pune,COD
ORD_35927,2025-01-21,CMP_002,2425.73,Delivered,,49.36,Bangalore,COD
ORD_35928,2025-01-21,CMP_002,1028.47,Cancelled,,66.99,Chennai,Prepaid
ORD_35929,2025-01-21,CMP_002,1472.18,delivered,,70.94,Jaipur,COD
ORD_35930,2025-01-21,CMP_002,967.12,RTO,Customer Refused,75.63,Bangalore,Prepaid
ORD_35931,2025-01-21,CMP_002,760.01,Return to Origin,Customer Not Reachable,43.18,Delhi,COD
ORD_35932,2025-01-21,CMP_002,1658.91,Returned,Customer Refused,63.01,Jaipur,Prepaid
ORD_35933,2025-01-21,CMP_002,4708.9,RTO,Customer Refused,77.09,Jaipur,COD
ORD_35934,2025-01-21,CMP_002,519.27,Dlvrd,,69.79,Mumbai,COD
ORD_35935,2025-01-21,CMP_002,1399.3,Cancelled,,41.98,Bangalore,COD
ORD_35936,2025-01-21,CMP_002,1685.01,delivered,,77.62,Pune,Prepaid
ORD_35937,2025-01-21,CMP_002,1161.96,Cancel,,61.44,Delhi,COD
ORD_35938,2025-01-21,CMP_002,958.38,Cancel,,62.55,Jaipur,COD
ORD_35939,2025-01-21,CMP_002,1030.19,Returned,Customer Not Reachable,49.14,Pune,COD
ORD_35940,2025-01-21,CMP_002,1529.36,delivered,,70.91,Chennai,Prepaid
ORD_35941,2025-01-21,CMP_002,510.0,cancelled,,69.81,Ahmedabad,Prepaid
ORD_35942,2025-01-21,CMP_002,1380.31,Returned,Fake Order,50.54,Mumbai,COD
ORD_35943,2025-01-21,CMP_002,762.27,Cancelled,,46.6,Pune,Prepaid
ORD_35944,2025-01-21,CMP_002,1497.09,Returned,Customer Not Reachable,71.01,Chennai,Prepaid
ORD_35945,2025-01-21,CMP_011,1857.04,Dlvrd,,41.74,Lucknow,COD
ORD_35946,2025-01-21,CMP_011,2461.63,cancelled,,66.07,Jaipur,Prepaid
ORD_35947,2025-01-21,CMP_011,3599.1,Returned,Wrong Address,77.8,Pune,Prepaid
ORD_35948,2025-01-21,CMP_011,991.08,CANCELLED,,47.67,Bangalore,COD
ORD_35949,2025-01-21,CMP_011,4096.9,delivered,,62.28,Lucknow,COD
ORD_35950,2025-01-21,CMP_011,815.73,Dlvrd,,65.81,Mumbai,COD
ORD_35951,2025-01-21,CMP_011,4351.66,delivered,,57.6,Pune,COD
ORD_35952,2025-01-21,CMP_011,936.05,Delivered,,57.25,Mumbai,COD
ORD_35953,2025-01-21,CMP_011,790.67,delivered,,55.3,Bangalore,COD
ORD_35954,2025-01-21,CMP_011,2537.12,CANCELLED,,70.28,Hyderabad,COD
ORD_35955,2025-01-21,CMP_011,782.84,Return to Origin,Wrong Address,53.87,Kolkata,Prepaid
ORD_35956,2025-01-21,CMP_011,1596.22,delivered,,53.04,Hyderabad,Prepaid
ORD_35957,2025-01-21,CMP_011,1765.63,DELIVERED,,53.92,Kolkata,COD
ORD_35958,2025-01-21,CMP_011,1619.18,Dlvrd,,66.77,Mumbai,Prepaid
ORD_35959,2025-01-21,CMP_011,2233.13,delivered,,66.82,Kolkata,Prepaid
ORD_35960,2025-01-21,CMP_011,1003.54,Returned,Fake Order,63.38,Mumbai,COD
ORD_35961,2025-01-21,CMP_011,1560.74,DELIVERED,,43.21,Mumbai,Prepaid
ORD_35962,2025-01-21,CMP_011,1945.75,Cancelled,,64.22,Chennai,COD
ORD_35963,2025-01-21,CMP_011,1359.38,Cancelled,,57.96,Hyderabad,Prepaid
ORD_35964,2025-01-21,CMP_011,4519.42,RTO,Customer Refused,69.24,Mumbai,Prepaid
ORD_35965,2025-01-21,CMP_012,1546.32,delivered,,51.57,Kolkata,Prepaid
ORD_35966,2025-01-21,CMP_012,989.88,delivered,,54.59,Lucknow,COD
ORD_35967,2025-01-21,CMP_012,1000.29,cancelled,,51.62,Hyderabad,COD
ORD_35968,2025-01-21,CMP_012,1977.59,cancelled,,66.68,Hyderabad,Prepaid
ORD_35969,2025-01-21,CMP_012,933.28,Cancelled,,42.98,Lucknow,COD
ORD_35970,2025-01-21,CMP_012,1405.49,DELIVERED,,71.99,Lucknow,COD
ORD_35971,2025-01-21,CMP_012,955.88,CANCELLED,,58.33,Bangalore,COD
ORD_35972,2025-01-21,CMP_012,4644.75,Dlvrd,,45.34,Kolkata,Prepaid
ORD_35973,2025-01-21,CMP_012,1073.07,DELIVERED,,52.0,Lucknow,COD
ORD_35974,2025-01-21,CMP_012,948.41,Returned,Wrong Address,71.47,Jaipur,Prepaid
ORD_35975,2025-01-21,CMP_012,3999.39,Dlvrd,,72.84,Pune,COD
ORD_35976,2025-01-21,CMP_012,1034.33,Return to Origin,Fake Order,48.46,Lucknow,Prepaid
ORD_35977,2025-01-21,CMP_012,2840.83,DELIVERED,,70.15,Lucknow,COD
ORD_35978,2025-01-21,CMP_012,1857.59,DELIVERED,,70.93,Chennai,COD
